row_num,ocr_text,decision,reason,original_assessment,failure_pattern,pathway_group
293295,LASILACTONE50MG 1X10X10S,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
293303,AVENTIS DIABETO,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
293314,TOUSTAR PEN 1PIECE,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
293330,RAJ MEDICAL STORES,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:DISTRIBUTION_ENTITY
293374,RAJ MEDICAL STORES,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:DISTRIBUTION_ENTITY
296025,Totals 625460,1,financial_aggregate,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
296142,Totals 175711,1,financial_aggregate,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
296825,PURC 106037 SALE 159767 STOCK 67690 STK120 18929 EXP6M 1259 LZSTK 25019,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
296828,Report End 328 Records,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
296830,This is a Computer Generated Report Which Does Not Require Stamp or Signature,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
296837,LANCID 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
296914,TICOPLAD 90,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
297226,SERACCEL,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
297227,SERRATIOPEPTIDASE 10 M,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
298499,ThIis statement period calculated from 01.08.2026 To 31.08.2026,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
300316,WLDA 50,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
300317,WLDA D 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
300319,WLDA M 500,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
300464,GENNOVA,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
301436,LAXIHUSK GRANULES 150,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
301629,PEDICARE 400,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
301794,TOTAL CAL D3 TAB 1X20,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:STRUCTURAL_KW
302483,LAXIHUSK GRANULES 150,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
302676,PEDICARE 400,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
302841,TOTAL CAL D3 TAB 1X20,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:STRUCTURAL_KW
304537,ENHEMO500 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
305031,Import Purchase ONLINE No Manual Entry MARG ERP Rs.5550 StocksAccountsGST Call 08023304117080233041179880427548,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
305048,Import Purchase ONLINE No Manual Entry MARG ERP Rs.5550 StocksAccountsGST Call 08023304117080233041179880427548,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
305599,GIRIRAJ PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
305919,CHHAJED PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
305964,CHHAJED PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
306008,CHHAJED PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
306057,CHHAJED PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
306101,CHHAJED PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
306135,CHHAJED PHARMACEUTICALS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_ENTITY,FALLBACK:PHARMA_ENTITY
306603,TEMAX - H 14T,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
306851,TEMAX - H 14T,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
307000,PHARMA NEXT,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,PHARMA_COMPANY_NAME,FALLBACK:AMBIGUOUS_NO_BRAND
308619,HUMINSULIN 30/70 1,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
309160,ELAXIM40MG,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
309161,TENECTASE20MG,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
309936,EMCU,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,INVALIDATED_NO_PHARMA,FALLBACK:VERY_SHORT
310036,EMCU10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
310046,EMCU2,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310053,EMCU3,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310069,EMCU4,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310081,EMCU5,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310088,EMCU6,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310151,EMCU7,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310155,EMCU8,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310176,EMCU9,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:VERY_SHORT
310750,HIBOR 5000I.U .,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
310962,OLMETUS 20 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
310994,ELRAM FORTE 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311003,GABOL 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311007,GUDVIT 15,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311009,LEVROX 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311013,NEW TRIGETROL 10,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,INVALIDATED_NO_PHARMA,FALLBACK:AMBIGUOUS_NO_BRAND
311014,OLMETUS 40 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311016,ONDRON-4 10,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311040,GENNOVA BIOPHARMACEUTICALS LTD. PUNE --,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
311042,GENNOVA BIOPHARMACEUTICALS LTD. PUNE --,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
311044,GENNOVA- GENNOVA DIV --,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
311055,GENNOVA-NUCARE --,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
311284,TAVIN-LN KIT (NEW PA 6 KIT,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,INVALIDATED_NO_PHARMA,FALLBACK:AMBIGUOUS_NO_BRAND
311297,Please clear following Invoice(s) immediately.. 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
311298,Invoice(s) - Date - Code - Customer - OsAmt : (276439.00) 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
311299,DR.MADHAVI LOKU 15498.00 - 36373 25/06/26 10416 DR.MADHAVI LOKU 46284.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311300,DR.MADHAVI LOKU 13693.00 - 43960 13/07/26 10416 DR.MADHAVI LOKU 13482.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311301,DR.C.S.PURANDAR 9295.00 - 44825 14/07/26 10416 DR.MADHAVI LOKU 8988.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311302,DR.MADHAVI LOKU 11246.00 - 48025 21/07/26 10416 DR.MADHAVI LOKU 8988.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311303,DR.MADHAVI LOKU 11246.00 - 51875 30/07/26 10243 DR.C.S.PURANDAR 4026.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311304,DR.C.S.PURANDAR 7767.00 - 61480 20/08/26 10479 DR.MRS.R.V. PAR 4499.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311305,DR.MRS.R.V. PAR 16417.00 - 62104 21/08/26 10142 DR.ANIL MADAKE 27662.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311306,DR.MRS.R.V. PAR 5342.00 - 63505 25/08/26 10479 DR.MRS.R.V. PAR 32193.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311307,DR.MRS.R.V. PAR 1549.00 - 66225 31/08/26 10479 DR.MRS.R.V. PAR 38264.00 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
311404,Please clear following Invoice(s) immediately.. 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
311405,Invoice(s) - Date - Code - Customer - OsAmt : (3806.00) 0,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:STRUCTURAL_KW
311406,RAHAT PHARMA 47 1101.00 - 56616 10/08/26 12488 RAHAT PHARMA 47 1263.00 0,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,PHARMA_COMPANY_NAME,FALLBACK:AMBIGUOUS_NO_BRAND
311407,RAHAT PHARMA 47 596.00 - 62879 24/08/26 12488 RAHAT PHARMA 47 505.00 0,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,PHARMA_COMPANY_NAME,FALLBACK:AMBIGUOUS_NO_BRAND
311408,RAHAT PHARMA 47 341.00 0,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,PHARMA_COMPANY_NAME,FALLBACK:AMBIGUOUS_NO_BRAND
312054,TABDAPAGZA-M 10/1000 10T,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
312345,SUGANDHA ENTERPRISES,1,version_lag_already_caught,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
312390,SUGANDHA ENTERPRISES,1,version_lag_already_caught,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
312439,SUGANDHA ENTERPRISES,1,version_lag_already_caught,KEEP REVIEW,INSUFFICIENT_EVIDENCE,GARBAGE:pattern_garbage
312476,I am satisfied with Marg ERP Computerise YOUR SHOP Rs.5550 StockAccounts GST Call 9899545122,1,structural_garbage,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
314244,Pack OpStk Qty,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
319224,LANTUS U 100 SOLOSTAR 1UNIT,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,INVALIDATED_NO_PHARMA,FALLBACK:AMBIGUOUS_NO_BRAND
319971,Closing 750.97 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
319975,Closing 11450.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
319980,Closing 61900.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
319991,Closing 146378.21 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
319999,Closing 263719.97 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
320002,Closing 331862.37 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
320005,Closing 113823.08 Adj 46607.40 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
320011,Closing 62997.50 Adj 1260.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
320022,Closing 303251.79 Adj 139379.65 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
320030,Closing 573768.00 Adj 1710.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
321679,ILSAR 40 --,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
322122,PURC 60000 SALE 90000 STOCK 78000 STK120 62400 EXP3M 62400 EXP6M 62400,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
322125,This is a Computer Generated Report Which Does Not Require Stamp or Signature,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
323366,CIDNAVIRCIDOFOVIRINJ UNSURE,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
323563,Closing 1498866.75 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323611,Closing 629188.52 Adj 3772.09 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323643,Closing 255806.88 Adj 105.39 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323649,FULL 24MG TAB 10S NO SALE 10S,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
323675,Closing 45544.13 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323701,Closing 414098.04 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323738,Closing 1090567.43 Adj 30801.96 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323743,Closing 3079.84 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323765,Closing 0.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323770,Closing 505880.32 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323799,Closing 1498866.75 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323847,Closing 629188.52 Adj 3772.09 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
323884,FULL 24MG TAB 10S NO SALE 10S,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
325553,BENIDUCE 4,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326066,GENNOVA,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
326084,GENNOVA DIALYSIS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
326090,GENNOVA,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
326108,GENNOVA DIALYSIS,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,COMPANY_DIVISION_PREFIX,FALLBACK:AMBIGUOUS_NO_BRAND
326187,EMC.GEN,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326522,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326575,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326628,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326681,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326734,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326787,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326840,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326893,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
326946,SRUTIS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
327213,LIVSOURCE CHOC POW 450GMS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
327214,LIVSOURCE VAN POW 450GMS,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
327837,Printed Using PharmAssist From C-Square. --,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:AMBIGUOUS_NO_BRAND
328184,Closing 1099.70 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328189,Closing 0.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328242,Closing 78180.72 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328290,Closing 1612.61 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328295,Closing 15966.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328325,Closing 85942.81 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328328,Closing 0.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328333,Closing 0.00 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328368,Closing 135085.18 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
328369,Closing 317887.02 Adj 0.00 Branch 0.00,MAYBE_PRODUCT,default_no_evidence,CANDIDATE FOR 1,STRUCTURAL_KEYWORD,FALLBACK:AMBIGUOUS_NO_BRAND
329073,ASB MEDICAL AGENCY,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:DISTRIBUTION_ENTITY
329133,ASB MEDICAL AGENCY,MAYBE_PRODUCT,default_no_evidence,KEEP REVIEW,INSUFFICIENT_EVIDENCE,FALLBACK:DISTRIBUTION_ENTITY
