row_num,ocr_text,current_classification,simulated_result,review_pathway,pathway_group,matched_brand,match_type,invalidation_reason,fuzzy_garbage_match,is_maybe_product,pattern_matched,garbage_assessment,assessment_reason,assessment_confidence,failure_pattern
237549,Our Software MARG Erp 9538897115,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
238362,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 036124650258876585025,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
238387,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 036124650258876585025,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
238717,USHA DRUG AGENCY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:DISTRIBUTION_ENTITY,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
238719,Our Software MARG Erp 748803336891170000419117000042,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
241038,FEMCURA PHARMACEUTICALS PVT LTD (874) --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
241041,MYOFOLIC HD SACHETS . --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
241042,MYOFOLIC OBIS . --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
241043,NVP CARE OD . --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
241045,UTI SAFE-KM SACHETS . --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
243731,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
243771,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
243831,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
243866,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
243921,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
243947,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 9989711318,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
243963,VYLDADM --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
244277,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
244317,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
244377,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
244412,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
244467,GAYATHRI MEDICAL AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
244493,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 9989711318,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
245786,GEENOVA BIOPHARMACEUTICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
245801,ROCHE NEPHROLOGY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
246025,BIOLINE WHITE P JELLY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
246026,CATH DOUBLE LUMAN HD CATH 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
246028,CATH PAED.HD 8.5FR11CM 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
246482,EMCEE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:VERY_SHORT,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
247186,GENNOVA BIOPHARAMACEUTI,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
248063,OROFERXTSUSPENSION 200,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
248200,MEGA FREEFLEX 1X10S,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
249697,GENNOVA-STRKE CARE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
249762,ACEGABA100MG TABS15S,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
250718,VICAREBLISS 0,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
250719,VICARETOTAL 0,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
250721,PHARMA DIVISION,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,CANDIDATE FOR 1,company-like name without pharma dosage form,MODERATE,PHARMA_COMPANY_NAME
250817,Digital Purchase ERP Ordering Healthcare QRCode on bills for extra earnings Call MARG 967483170388206565659749051004,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
250901,PH BAR75 GM,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
250935,UNICOBAL FORT1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
251094,CITOLAC ER 300 UNSURE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
251129,RAVAIS VACSIN UNSURE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
251138,UPRISE D3 1 K UNSURE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
251282,TAMFLO 0.4 UNSURE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
251819,GURUKRIPA PHARMACEUTICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
251873,GURUKRIPA PHARMACEUTICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
251928,GURUKRIPA PHARMACEUTICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
251965,GURUKRIPA PHARMACEUTICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:PHARMA_ENTITY,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
252135,ROSUVAS F 20,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
252153,HINDUSTAN DRUGS AND SURGICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
252205,HINDUSTAN DRUGS AND SURGICALS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
252642,KLAP 10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253103,EMSITA50TAB,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253751,PURC 0 SALE 35139 STOCK 36672 STK120 478 LZSTK 3470,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253787,PURC 0 SALE 68355 STOCK 40631 STK120 2257 EXP6M 1939 LZSTK 3302,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253794,PURC 0 SALE 3095 STOCK 5883 STK120 502 LZSTK 502,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253816,PURC 0 SALE 24080 STOCK 72582 STK120 3999 LZSTK 14356,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253819,PURC 0 SALE 0 STOCK 0,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253827,PURC 0 SALE 6402 STOCK 4226,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253860,PURC 0 SALE 104392 STOCK 60771 STK120 643 LZSTK 490,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253882,PURC 0 SALE 216451 STOCK 119400 LZSTK 3290,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253932,PURC 0 SALE 283360 STOCK 165798 STK120 639 EXP6M 2144 LZSTK 4931,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253933,Please clear following Debit Notes immediately..,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253934,Pending Dr.Notes - Date - NetAmt 21987.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253949,PURC 0 SALE 52292 STOCK 43784 STK120 5158 LZSTK 16823,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253974,PURC 0 SALE 22252 STOCK 13170 STK120 2169 LZSTK 2955,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253975,Please clear following Debit Notes immediately..,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253976,Pending Dr.Notes - Date - NetAmt 2321.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
253977,EMCUTIX 08/08/26 2321.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
254037,PURC 0 SALE 141428 STOCK 120300 STK120 5133 EXP6M 186 LZSTK 6606,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254045,PURC 0 SALE 24898 STOCK 11858 STK120 3251 LZSTK 3251,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254046,PURC 0 SALE 982143 STOCK 695073 STK120 24229 EXP6M 4268 LZSTK 59975,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254049,Report End 286 Records,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254051,This is a computer-generated report that does not require a stamp orsignature,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254179,MILTON LIFECARE PVT. LTD.,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(PVT\.?\s+)?LTD\.?\s*$,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254680,Totals358414,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254750,ZILLIA M2 T 10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254942,LACTODEX MF 20X1G 20,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254950,PROBLAST-XT 10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
254961,SPORLAC GG SAHET 10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
255022,HUMINSULIN 30/70 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
255088,EMCUR-SANOFI,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,EMCOR_without_CREAM_TUBE,,False,\bSANOFI\b,CANDIDATE FOR 1,brand invalidated (EMCOR_without_CREAM_TUBE) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
256198,GENNOVA ONCOCARE LTD,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(PVT\.?\s+)?LTD\.?\s*$,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
256201,GENNOVA RENOVA,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
256210,GENNOVA REVIVA,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
256334,ADITI MEDICAL AGENCY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:DISTRIBUTION_ENTITY,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
256660,Totals 16639.00 26079.00 23490.00 14902.69,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
257017,SATRVOG M.02 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
257021,STARVOG M 0.3 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
257409,GENNOVA,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
257792,Pack OpStk Qty,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
259075,TOTALCAL D3 20,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
259239,XXXTEMSAN CT 6.25 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
259421,End Of Report,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
260082,Import Purchase ONLINE No Manual Entry MARG ERP Rs.5550 StocksAccountsGST Call 88661691569879187362,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
261778,NEW JAIN PHARMA DISTRIBUTORS,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,NEW_without_NORMET,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,CANDIDATE FOR 1,brand invalidated (NEW_without_NORMET) + no pharma signal,MODERATE,INVALIDATED_NO_PHARMA
262521,OLVANCE AM 40,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
